_id,scientific_name,common_name,date,year,range,description,type,latitude,longitude,latlong,continent,country,size,commonSMame,common_SMme,image
57ab8f211eff02897b163f56,Zalophus japonicus,Japanese sea lion,1970-01-01T00:00:00Z,1970,Sea of Japan,--,land,35.42,136.71,"35.42,136.71",Asia,JP,MD,,,
57ab8f211eff02897b163f57,Panthera tigris sondaica,Javan tiger,1970-01-01T00:00:00Z,1970,Indonesia (Java),--,land,-7.24,110.57,"-7.24,110.57",Asia,ID,LG,,,
57ab8f211eff02897b163f58,Dicerorhinus sumatrensis lasiotis,Northern Sumatran rhinoceros,1444-01-01T00:00:00Z,1444,"Bangladesh,Burma (Myanmar),and India",--,land,23.21,92.89,"23.21,92.89",Asia,IN,LG,,,
57ab8f211eff02897b163f59,Gazella bilkis,Queen of Sheba's gazelle,1950-01-01T00:00:00Z,1950,Yemen,--,land,15.29,46.73,"15.29,46.73",Asia,YE,MD,,,
57ab8f211eff02897b163f5a,Gazella saudiya,Saudi gazelle,1444-01-01T00:00:00Z,1444,Arabian Peninsula,--,land,18.88,47.51,"18.88,47.51",Asia,SA,MD,,,
57ab8f211eff02897b163f5b,Rucervus schomburgki,Schomburgk's deer,1930-01-01T00:00:00Z,1930,Thailand,--,land,16.62,100.34,"16.62,100.34",Asia,TH,MD,,,
57ab8f211eff02897b163f5d,Pipistrellus sturdeei,Sturdee's pipistrelle,1444-01-01T00:00:00Z,1444,Japan (Bonin Islands),--,land,27.03,142.2,"27.03,142.20",Asia,Japan,ZZ,,,
57ab8f211eff02897b163f5e,Neofelis nebulosa brachyura,Verhoeven's giant tree rat,1500-01-01T00:00:00Z,1500,Indonesia (Flores),--,land,-8.77,121.06,"-8.77,121.06",Asia,ID,SM,,,
57ab8f211eff02897b163f5f,Rhinoceros sondaicus annamiticus,Vietnamese Javan rhinoceros,2010-01-01T00:00:00Z,2010,Vietnam to Malaysia,--,land,4.57,103.15,"4.57,103.15",Asia,MY,LG,,,
57ab8f3f1eff02897b163f60,Bos primigenius,Aurochs,1627-01-01T00:00:00Z,1627,Northern Asia and Indian Sontinent,--,land,49.1,108.78,"49.10,108.78",Asia,MN,ZZ,,,
57ab8f3f1eff02897b163f61,Panthera tigris balica,Bali tiger,1930-01-01T00:00:00Z,1930,Indonesia (Bali),--,land,-8.34,115.08,"-8.34,115.08",Asia,ID,ZZ,,,
57ab8f3f1eff02897b163f62,Coryphomys buehleri,Buhler's coryphomys,1500-01-01T00:00:00Z,1500,Indonesia (Timor),--,land,-9.88,124.33,"-9.88,124.33",Asia,ID,ZZ,,,
57ab8f3f1eff02897b163f63,Panthera tigris virgata,Caspian tiger,1970-01-01T00:00:00Z,1970,Turkey to China,--,land,43.21,87.53,"43.21,87.53",Asia,UZ,ZZ,,,
57ab8f3f1eff02897b163f65,Bison bonasus caucasicus,Caucasian wisent,1920-01-01T00:00:00Z,1920,Caucasus Mountains,--,land,45.72,44.12,"42.72,44.12",Asia,GA,ZZ,,,
57ab8f3f1eff02897b163f66,Sus cebifrons cebifrons,Cebu warty pig,1950-01-01T00:00:00Z,1950,Yemen,--,land,15.29,46.73,"15.29,46.73",Asia,YE,ZZ,,,
57ab8f3f1eff02897b163f67,Gazella saudiya,Saudi gazelle,1444-01-01T00:00:00Z,1444,Arabian Peninsula,--,land,18.88,47.51,"18.88,47.51",Asia,SA,ZZ,,,
57ab8f3f1eff02897b163f68,Rucervus schomburgki,Schomburgk's deer,1930-01-01T00:00:00Z,1930,Thailand,--,land,16.62,100.34,"16.62,100.34",Asia,TH,ZZ,,,
57ab8f3f1eff02897b163f6a,Pipistrellus sturdeei,Sturdee's pipistrelle,1444-01-01T00:00:00Z,1444,Japan (Bonin Islands),--,land,27.03,142.2,"27.03,142.20",Asia,JP,ZZ,,,
57ab8f3f1eff02897b163f6b,Neofelis nebulosa brachyura,Verhoeven's giant tree rat,1500-01-01T00:00:00Z,1500,Indonesia (Flores),--,land,-8.77,121.06,"-8.77,121.06",Asia,ID,SM,,,
57ab8f3f1eff02897b163f6c,Rhinoceros sondaicus annamiticus,Vietnamese Javan rhinoceros,2010-01-01T00:00:00Z,2010,Vietnam to Malaysia,--,land,4.57,103.15,"4.57,103.15",Asia,MY,ZZ,,,
57ab8f681eff02897b163f73,Pinguinus impennis,Great auk,1850-01-01T00:00:00Z,1850,Iceland and Northern European Coast,--,air,64.87,-18.81,"64.87,-18.81",Europe,IS,SM,,,
57ab8f681eff02897b163f74,Corvus corax varius,Pied raven,1950-01-01T00:00:00Z,1950,Denmark (Faroe Islands),--,air,62.2,-7.08,"62.20,-7.08",Europe,FO,SM,,,
57b7c81fa63e484229d311b1,Columba vitiensis godmanae,White-throated pigeon,1850-01-01T00:00:00Z,1850,Lord Howe Island,Last recorded 1853. Believed due to hunting.,air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311b2,Cyanoramphus novaezelandiae subflavescens,Red-crowned parakeet,1860-01-01T00:00:00Z,1860,Lord Howe Island,"Last recorded 1860. Due to persecution,because of predation on gardens and crops.",air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311b3,Dromaius baudinianus,Kangaroo Island emu,1805-01-01T00:00:00Z,1805,Kangaroo Island,Extinction has been attributed to hunting and habitat clearance through burning. A captive bird died in 1822,air,-35.03,137.55,"-35.03,137.55",Australia,AU,SM,,,
57b7c81fa63e484229d311b4,Dromaius novaehollandiae diemenensis,Tasmanian emu,1850-01-01T00:00:00Z,1850,Tasmania,--,air,-42.03,146.55,"-42.03,146.55",Australia,AU,SM,,,
57b7c81fa63e484229d311b5,Drymodes superciliaris colcloughi,Roper River scrub-robin,1910-01-01T00:00:00Z,1910,Northern Territory,--,air,-19.03,132.55,"-19.03,146.55",Australia,AU,SM,,,
57b7c81fa63e484229d311b6,Gallicolumba norfolciensis,Norfolk ground dove,1850-01-01T00:00:00Z,1850,Norfolk Island,--,air,-29.04,167.95,"-29.04,167.95",Australia,NF,SM,,,
57b7c81fa63e484229d311b7,Rhipidura cervina,Lord Howe fantail,1920-01-01T00:00:00Z,1920,Lord Howe Island,Believed to be a result of the introduction of black rats following the grounding of SS *Makamboin June 1918.,air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311b8,Turdus poliocephalus vinitinctSM,Lord Howe Island thrush,1920-01-01T00:00:00Z,1920,Lord Howe Island,Believed to be a result of the introduction of black rats following the grounding of SS *Makamboin June 1918.,air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311b9,Zosterops strenuus,Robust white-eye,1920-01-01T00:00:00Z,1920,Lord Howe Island,Believed to be a result of the introduction of black rats following the grounding of SS *Makamboin June 1918.,air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311ba,Dromaius ater,Dwarf emu,1822-01-01T00:00:00Z,1822,Tasmania,"1822. Extinction through hunting and,apparently,fires started by visiting sailors",air,-42.03,146.55,"-42.03,146.55",Australia,AU,SM,,,
57b7c81fa63e484229d311bb,Gerygone insularis,Lord Howe warbler,1920-01-01T00:00:00Z,1920,Lord Howe Island,Not recorded since 1920. Believed to be a result of the introduction of black rats following the grounding of SS Makamboin June 1918.,air,-31.55,159.07,"-31.55,159.07",Australia,AU,SM,,,
57b7c81fa63e484229d311 bc,Ninox novaeseelandiae undulata,Norfolk Island boobook,1990-01-01T00:00:00Z,1990,Norfolk Island,"The owl inhabited the island's subtropical rainforest, which was largely cleared in the 19th century following human settlement.",air,-29.04,167.95,"-29.04,167.95",Australia,NF,SM,,,
57b7c81fa63e484229d311bd,Psephotus pulcherrimus,Paradise parrot,1920-01-01T00:00:00Z,1920,"New South Wales,Queensland","Date uncertain but around 1920; more recent sightings are sometimes claimed but have never been confirmed. Cause uncertain,most hypotheses centre on starvation from lack of grass seed after drought,overgrazing,more frequent fires,and introduction of prickly pear.",air,-32.04,146.95,"-32.04,146.95",Australia,AU,SM,,,
57b7c81fa63e484229d311be,Rallus pectoralis clelandi,Lewin's water rail,1930-01-01T00:00:00Z,1930,Western Australia,--,air,-25.55,120.07,"-25.55,120.07",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7e6,Caloprymnus campestris,Desert rat-kangaroo,1930-01-01T00:00:00Z,1930,"Queensland,South Australia,Northern Territories",--,mars,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7e7,Chaeropus ecaudatus,Pig-footed bandicoot,1950-01-01T00:00:00Z,1950,"New South Wales,Northern Territories South Australia,Victoria,Western Australia",--,mars,-25.61,132.95,"-25.61,132.95",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7e8,Conilurus albipes,White-footed rabbit-rat,1850-01-01T00:00:00Z,1850,"New South Wales,Queensland,South Australia,Victoria",--,land,-32.9,140.7,"-32.90,140.70",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7e9,Lagorchestes asomatus,Central hare-wallaby,1930-01-01T00:00:00Z,1930,Northern Territories,--,mars,-21.09,133.65,"-20.90,142.70",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7ea,Lagorchestes leporides,Eastern hare-wallaby,1890-01-01T00:00:00Z,1890,"New South Wales,Queensland,South Australia,Victoria",--,mars,-20.9,142.7,"-20.90,142.70",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7eb,Macropus grey,Toolache wallaby,1930-01-01T00:00:00Z,1930,"South Australia,Victoria",--,mars,-35.54,140.86,"-35.54,140.86",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7ec,Macrotis leucura,Lesser bilby,1930-01-01T00:00:00Z,1930,"Northern Territories Queensland,Southern Australia",--,mars,-26.9,139.63,"-26.90,139.63",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7ed,Macropus greyi,Toolache wallaby,1930-01-01T00:00:00Z,1930,"South Australia,Victoria",--,mars,-35.54,140.86,"-35.54,140.86",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7ee,Macropus greyi,Toolache wallaby,1930-01-01T00:00:00Z,1930,"South Australia,Victoria",--,mars,-35.54,140.86,"-35.54,140.86",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7ef,Melomys rubicola,Bramble Cay Melomys Rat,1890-01-01T00:00:00Z,1890,"Bramble Cay,Queensland",--,land,-9.14,143.87,"-9.14,143.87",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f0,Notomys longicaudatus,Long-tailed hopping mouse,1900-01-01T00:00:00Z,1900,"Northern Territories South Australia,Western Australia",--,land,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f1,Notomys macrotis,Big-eared hopping mouse,1843-01-01T00:00:00Z,1843,Western Australia,--,land,-25.59,121.86,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f2,Notomys mordax,Darling Downs hopping mouse,1846-01-01T00:00:00Z,1846,"New South Wales,Queensland",--,land,-28.95,144.27,"-28.95,144.27",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f3,Onychogalea lunata,Crescent nail-tail wallaby,1950-01-01T00:00:00Z,1950,"South Australia,Western Australia",--,mars,-28.64,128.62,"-28.64,128.62",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7f4,Perameles eremiana,Desert bandicoot,1960-01-01T00:00:00Z,1960,"Northern Territories South Australia, Western Australia",--,mars,-25.75,129.08,"-25.75,129.08",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7f5,Potorous platyops,Broad-faced potoroo,1860-01-01T00:00:00Z,1860,Western Australia,--,mars,-26.78,122.39,"-26.78,122.39",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7f6,Pseudomys glaucus,Blue-grey mouse,1950-01-01T00:00:00Z,1950,"New South Wales,Queensland",--,land,-28.95,144.27,"-28.95,144.27",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f7,Pseudomys gouldii,Gould's mouse,1850-01-01T00:00:00Z,1850,"New South Wales,Queensland,South Australia,Victoria,Western Australia",--,land,-25.99,139.22,"-25.99,139.22",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7f8,Pteropus brunneus,Dusky flying fox,1800-01-01T00:00:00Z,1800,Queensland,--,land,-23.63,143.56,"-23.63,143.56",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7f9,Rattus macleari,Maclear's rat,1900-01-01T00:00:00Z,1900,Christmas Island,--,land,-10.48,105.64,"-10.48,105.64",Asia,CX,SM,,,
57bbaf7e7f658b5320d3f7fa,Thylacinus cynocephalus1,Thylacine Tasmanian tiger,1930-01-01T00:00:00Z,1930,Tasmania,--,land,-42.41,146.86,"-42.41,146.86",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f7fb,Rheobatrachus silus,Gastric-brooding frog,1980-01-01T00:00:00Z,1980,Queensland,--,amph,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7fc,Rheobatrachus vitellinus,Eungella gastric-brooding frog,1980-01-01T00:00:00Z,1980,Queensland,--,amph,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7fd,Taudactylus acutirostris,Sharp-snouted day frog,1990-01-01T00:00:00Z,1990,Queensland,--,amph,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7fe,Taudactylus diurnus,Southern day frog,1970-01-01T00:00:00Z,1970,Queensland,--,amph,-20.9,142.7,"-20.90,142.70",Australia,AU,SM,,,
57bbaf7e7f658b5320d3f7ff,Emoia nativitatis,Christmas Island fores skink,2014-01-01T00:00:00Z,2014,Christmas Island,--,land,-10.9,105.7,"-10.90,105.70",Australia,AU,ZZ,,,
57bbaf7e7f658b5320d3f800,Myadestes woahensis,"ʻĀmaui, Oahu Thrush",1850-01-01T00:00:00Z,1850,Oahu," This species' extinction was not well recorded, as no one mentions a specific year when the ʻāmaui was last identified. Scientists believe that the species vanished between 1840 and 1860, most likely during the late 1850s.",air,21.47,-157.7,"21.90,-158.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f801,Moho bishopi,Bishop's O'o',1900-01-01T00:00:00Z,1900,Molokai and Maui,"Causes of the bird's extinction include deforestation, competition from introduced predators, hunting by the Hawaiians due to the much sought yellow feathers to create the precious capes for the nobility, and diseases which were introduced by mosquitoes. It was last seen in 1904.",air,21.14,-156.7,"21.14,-157.00",North America,US,SM,,,
57bbaf7e7f658b5320d3f801,Moho bishopi,Bishop's O'o',1900-01-01T00:00:00Z,1900,Molokai and Maui,"Causes of the bird's extinction include deforestation, competition from introduced predators, hunting by the Hawaiians due to the much sought yellow feathers to create the precious capes for the nobility, and diseases which were introduced by mosquitoes. It was last seen in 1904.",air,20.77,-156.11,"21.14,-157.00",North America,US,SM,,,
57bbaf7e7f658b5320d3f802,Drepanis funerea,Black mamo,1900-01-01T00:00:00Z,1900,Molokai and Maui,--,air,121.212,-156.91,"21.14,-157.00",North America,US,SM,,,
57bbaf7e7f658b5320d3f803,Hemignathus sagittirostris,Greater ʻamakihi,1900-01-01T00:00:00Z,1900,Hawaii/Big Island,--,air,19.99,-155.51,"19.66,-155.51",North America,US,SM,,,
57bbaf7e7f658b5320d3f804,Rhodacanthis palmeri,Greater koa finch,1890-01-01T00:00:00Z,1890,Hawaii/Big Island,"The last confirmed sighting was in 1896, although there were sporadic later reports. These forests were dominated by its preferred food source, koa, and were logged and replaced with pasture beginning in 1850.",air,19.33,-155.51,"19.33,-155.51",North America,US,SM,,,
57bbaf7e7f658b5320d3f805,Hemignathus obscurus,Hawaiʻi ʻakialoa,1940-01-01T00:00:00Z,1940,Hawaii/Big Island,--,air,21,-157.18,"21,-157.18",North America,US,SM,,,
57bbaf7e7f658b5320d3f807,Moho nobilis,Hawaiʻi ʻōʻō,1930-01-01T00:00:00Z,1930,Hawaii/Big Island,--,air,19.41,-155.21,"19.41,-155.21",North America,US,SM,,,
57bbaf7e7f658b5320d3f808,Porzana sandwichensis,Hawaiian rail,1880-01-01T00:00:00Z,1880,Hawaii/Big Island,--,air,19.34,-155.31,"19.34,-155.31",North America,US,SM,,,
57bbaf7e7f658b5320d3f809,Myadestes myadestinus,Kāmaʻo,1980-01-01T00:00:00Z,1980,Kauaʻi,--,air,22.09,-159.38,"22.09,-159.52",North America,US,SM,,,
57bbaf7e7f658b5320d3f80a,Hemignathus ellisianus stejnegeri,Kauaʻi ʻakialoa,1960-01-01T00:00:00Z,1960,Kauaʻi,--,air,22.09,-159.48,"22.09,-159.52",North America,US,SM,,,
57bbaf7e7f658b5320d3f80b,Moho braccatus,Kauaʻi ʻO'o,1980-01-01T00:00:00Z,1980,Kauaʻi,--,air,22.09,-159.32,"22.09,-159.52",North America,US,SM,,,
57bbaf7e7f658b5320d3f80c,Chaetoptila angustipluma,Kioea,1850-01-01T00:00:00Z,1850,Hawaii/Big Island,--,air,19.77,-155.31,"19.66,-155.51",North America,US,SM,,,
57bbaf7e7f658b5320d3f80d,Hemignathus ellisianus lanaiensis,Lana'i 'akialoa,1890-01-01T00:00:00Z,1890,Lana'i,--,air,20.82,-156.92,"20.82,-156.92",North America,US,SM,,,
57bbaf7e7f658b5320d3f80e,Chloridops kona,Kona grosbeak,1890-01-01T00:00:00Z,1890,Hawaii/Big Island,--,air,19.26,-155,"19.66,-155.51",North America,US,SM,,,
57bbaf7e7f658b5320d3f80f,Dysmorodrepanis munroi,Lanai hookbill,1940-01-01T00:00:00Z,1940,Lanai,"With the loss of the trees and the flowers, the bird had no shelter or food and disappeared in 1940",air,20.82,-156.92,"20.82,-156.92",North America,US,SM,,,
57bbaf7e7f658b5320d3f810,Porzana palmeri,Laysan rail,1940-01-01T00:00:00Z,1940,Laysan,--,air,25.76,-71.73,"25.76,-71.73",North America,US,SM,,,
57bbaf7e7f658b5320d3f811,Himatione fraithii,Laysan honeycreeper,1920-01-01T00:00:00Z,1920,Laysan,--,air,25.76,-71.73,"25.76,-71.73",North America,US,SM,,,
57bbaf7e7f658b5320d3f812,Acrocephalus familiaris familiaris,Laysan millerbird,1910-01-01T00:00:00Z,1910,Laysan,--,air,25.76,-71.73,"25.76,-71.73",North America,US,SM,,,
57bbaf7e7f658b5320d3f813,Rhodacanthis flaviceps,Lesser koa finch,1890-01-01T00:00:00Z,1890,Hawaii/Big Island,Rhodacanthis is an extinct genus of Hawaiian honeycreeper.,air,19.23,-155.13,"19.28,-155.73",North America,US,SM,,,
57bbaf7e7f658b5320d3f814,Loxops coccineus ochraceus,Maui ʻakepa,1980-01-01T00:00:00Z,1980,Maui,"The akepa (Loxops coccineus) is divided into three species, only one of which, the Hawaiʻi ʻakepa on Big Island, can be found today",air,20.74,-156.38,"20.74,-156.38",North America,US,SM,,,
57bbaf7e7f658b5320d3f815,Paroreomyza flammea,Molokaʻi creeper,1960-01-01T00:00:00Z,1960,Molokaʻi,--,air,21.14,-157,"21.14,-157.00",North America,US,SM,,,
57bbaf7e7f658b5320d3f816,Moho apicalis,Oʻahu ʻōʻō,1830-01-01T00:00:00Z,1837,Oahu,--,air,21.4,-158.7,"26.90,-158.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f817,Hemignathus ellisianus ellisanus,Oahu 'akialoa,1940-01-01T00:00:00Z,1940,Oahu,--,air,21.46,-157.4,"21.90,-158.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f818,Loxops coccineus wolstenholmei,Oʻahu ʻakepa,1990-01-01T00:00:00Z,1990,Oahu,"The akepa (Loxops coccineus) is divided into three species, only one of which, the Hawaiʻi ʻakepa on Big Island, can be found today",air,21.35,-157.5,"21.90,-158.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f819,Hemignathus lucidus lucidus,Oʻahu nukupuʻu,1837-01-01T00:00:00Z,1837,Oahu,"The last sightings - both on Kauaʻi and Maui - were in 1998, though it is possible some of the sighting in the 1990s actually involve the Kauaʻi ʻamakihi.",air,21.48,-157.7,"21,-158.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f819,Hemignathus lucidus lucidus,Kauaʻi nukupuʻu,1998-01-01T00:00:00Z,1998,Kauai,"The last sightings - both on Kauaʻi and Maui - were in 1998, though it is possible some of the sighting in the 1990s actually involve the Kauaʻi ʻamakihi.",air,22.3,-159.2,"22.06,-159.70",North America,US,SM,,,
57bbaf7e7f658b5320d3f819,Hemignathus lucidus lucidus,Maui nukupuʻu,1995-01-01T00:00:00Z,1995,Maui,"The last sightings - both on Kauaʻi and Maui - were in 1998, though it is possible some of the sighting in the 1990s actually involve the Kauaʻi ʻamakihi.",air,20.7,-156.1,"20.7,-156.1",North America,US,SM,,,
57bbaf7e7f658b5320d3f81a,Ciridops anna,Ula-'ai-hawane,1890-01-01T00:00:00Z,1890,Hawaii/Big Island,--,air,19.68,-155.21,"19.66,-155.51",North America,US,SM,,,
57bbaf7e7f658b5320d3f81b,Uromys imperator,Emperor rat,1960-01-01T00:00:00Z,1960,Solomon Islands,--,land,-9.64,160.156,"-9.64,160.156",Australia,SB,SM,,,
57bbaf7e7f658b5320d3f81c,Uromys porculus,Guadalcanal rat,1880-01-01T00:00:00Z,1880,Solomon Islands,--,land,-9.64,160.156,"-9.64,160.156",Australia,SB,SM,,,
57bbaf7e7f658b5320d3f81d,Pteropus tokudae,Guam flying fox,1960-01-01T00:00:00Z,1960,Guam,--,land,13.44,144.79,"13.44,144.79",Australia,GU,ZZ,,,
57bbaf7e7f658b5320d3f81e,Pteropus pilosus,Large Palau flying fox,1874-01-01T00:00:00Z,1874,Palau,--,land,7.51,34.58,"7.51,134.58",Australia,PW,ZZ,,,
57bbaf7e7f658b5320d3f81f,Nyctimene sanctacrucis,Nendo tube-nosed fruit bat,1900-01-01T00:00:00Z,1900,Solomon Islands,--,bat,13.44,144.79,"13.44,144.79",Australia,GU,ZZ,,,
57bbaf7e7f658b5320d3f820,Mekosuchus,Mekosuchus,0001-01-01T00:00:00Z,-1000 BC,New Caledonia and Vanuatu,-1000 BC,land,-21.33,165042,"-21.33,165042",Australia,NC,ZZ,,,
57bbaf7e7f658b5320d3f821,Tachygia microlepis,Tonga grou skink,1800-01-01T00:00:00Z,1800,Tonga,--,land,-21.19,175.18,"-21.19,-175.18",Australia,TO,ZZ,,,
57bbaf7e7f658b5320d3f822,Volia athollandersoni,Volia,0001-01-01T00:00:00Z,-5000 BC,Fiji,-5000 BC,land,-17.85,177.98,"-17.85,177.98",Australia,FJ,ZZ,,,
57bbaf7e7f658b5320d3f823,Nesoclopeus poecilopterus,Bar-winged rail,1970-01-01T00:00:00Z,1970,Fiji,--,air,-17.85,177.98,"-17.85,177.98",Australia,FJ,SM,,,
57bbaf7e7f658b5320d3f824,Aplonis ulietensis,Bay thrush,1850-01-01T00:00:00Z,1850,Raiatea,--,air,-16.81,-151.46,"-16.81,-151.46",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f825,Cyanoramphus zealandicus,Black-fronted parakeet,1850-01-01T00:00:00Z,1850,Tahiti,--,air,-17.67,149.9,"-17.67,-149.40",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f826,Prosobonia cancellata,Christmas sandpiper,1850-01-01T00:00:00Z,1850,Kirimati,--,air,1.87,-157.36,"1.87,-157.36",Australia,KI,SM,,,
57bbaf7e7f658b5320d3f827,Microgoura meeki,Choiseul pigeon,1900-01-01T00:00:00Z,1900,Solomon Islands,--,air,-9.64,160.156,"-9.64,160.156",Australia,SB,SM,,,
57bbaf7e7f658b5320d3f828,Myiagra freycineti,Guam flycatcher,1980-01-01T00:00:00Z,1980,Guam,--,air,13.44,144.79,"13.44,144.79",Australia,GU,SM,,,
57bbaf7e7f658b5320d3f829,Porzana monasa,Kosrae crake,1827-01-01T00:00:00Z,1827,"Kosrae,Micronesia",--,air,5.31,162.98,"5.31,162.98",Australia,FM,SM,,,
57bbaf7e7f658b5320d3f82a,Aplonis corvina,Kosrae starling,1827-01-01T00:00:00Z,1827,"Kosrae,Micronesia",--,air,5.31,162.98,"5.31,162.98",Australia,FM,SM,,,
57bbaf7e7f658b5320d3f82b,Caloenas maculata,Liverpool pigeon,1850-01-01T00:00:00Z,1850,Tahiti,--,air,-17.67,149.9,"-17.67,-149.40",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f82c,Gallinula silvestris,Makira woodhen,1950-01-01T00:00:00Z,1950,Solomon Islands,--,air,-9.64,160.156,"-9.64,160.156",Australia,SB,SM,,,
57bbaf7e7f658b5320d3f82d,Anas oustaleti,Mariana mallard,1970-01-01T00:00:00Z,1970,Northern Mariana Islands,--,air,15.04,145.63,"15.04,145.63",Australia,MP,SM,,,
57bbaf7e7f658b5320d3f82e,Porphyrio paepae,Marquesas Swamphe Bird,1900-01-01T00:00:00Z,1900,Marquesas Islands,"Swamphe Bird may have survived to around 1900, as it is in the lower right corner of Paul Gauguin's 1902 painting Le Sorcier, as there is a bird which resembles native descriptions of Porphyrio paepae. Thor Heyerdahl claimed to have seen a similar flightless bird on Hiva Oa in 1937.",air,-9.75,-139.02,"-9.75,-139.02",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f82f,Pomarea pomarea,Maupiti monarch,1820-01-01T00:00:00Z,1820,Maupiti,--,air,-16.44,-152.26,"-16.44,-152.26",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f830,Porzana nigra,Miller's rail,1780-01-01T00:00:00Z,1780,Tahiti,--,air,-17.67,149.9,"-17.67,-149.40",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f831,Aplonis mavornata,Mysterious starlin,1770-01-01T00:00:00Z,1770,Cook Islands,--,air,-21.23,159.78,"-21.23,-159.78",Australia,CK,SM,,,
57bbaf7e7f658b5320d3f832,Porphyrio kukwiedei,New Caledonian gallile,1444-01-01T00:00:00Z,1444,New Caledonia,--,air,-21.33,165042,"-21.33,165042",Australia,NC,SM,,,
57bbaf7e7f658b5320d3f833,Sylviornis neocaledoniae,New Caledonian giant scrubfowl,0001-01-01T00:00:00Z,-1500 BC,Fiji,-1500 BC,air,-17.85,177.98,"-17.85,177.98",Australia,FJ,SM,,,
57bbaf7e7f658b5320d3f834,Pomarea nukuhivae,Nuku Hiva monarch,1930-01-01T00:00:00Z,1930,Nuku Hiva,--,air,-8.86,-140.14,"-8.86,-140.14",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f835,Eclectus infectus,Oceanic eclectus parrot,1790-01-01T00:00:00Z,1790,Tonga and Vanuatu,--,air,-17.85,177.98,"-17.85,177.98",Australia,FJ,SM,,,
57bbaf7e7f658b5320d3f836,Ptilinopus mercierii,Red-moustached fruit dove,1920-01-01T00:00:00Z,1920,Marquesas Islands,"The last record was of the subspecies tristrami on Hiva Oa, in 1922.",air,-17.75,-139.02,"-17.75,-139.02",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f837,Cyanoramphus ulietanus,Society parakeet,1770-01-01T00:00:00Z,1770,Raiatea,--,air,-16.81,-151.46,"-16.81,-151.46",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f838,Gallirallus pacificus,Tahitian red-billed rat,1880-01-01T00:00:00Z,1880,Tahiti,--,air,-17.67,149.9,"-17.67,-149.40",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f839,Prosobonia leucoptera,Tahiti sandpiper,1920-01-01T00:00:00Z,1920,Tahiti,--,air,-17.67,149.9,"-17.67,-149.40",Australia,PF,SM,,,
57bbaf7e7f658b5320d3f83a,Prosobonia ellisi,Moorea sandpiper,1850-01-01T00:00:00Z,1850,Moorea,--,air,-17.53,149.82,"-17.53,149.82",Australia,PF,SM,,,
